iso,year,pop
EST,2011,1327439.0
EST,2012,1322696.0
EST,2013,1317997.0
EST,2014,1314545.0
EST,2015,1315407.0
EST,2016,1315790.0
EST,2017,1317384.0
EST,2018,1321977.0
ETH,1960,22151278.0
ETH,1961,22671191.0
ETH,1962,23221389.0
ETH,1963,23798430.0
ETH,1964,24397022.0
ETH,1965,25013626.0
ETH,1966,25641044.0
ETH,1967,26280132.0
ETH,1968,26944390.0
ETH,1969,27652709.0
ETH,1970,28415077.0
ETH,1971,29248643.0
ETH,1972,30140804.0
ETH,1973,31036662.0
ETH,1974,31861352.0
ETH,1975,32566854.0
ETH,1976,33128149.0
ETH,1977,33577242.0
ETH,1978,33993301.0
ETH,1979,34487799.0
ETH,1980,35141712.0
ETH,1981,35984528.0
ETH,1982,36995248.0
ETH,1983,38142674.0
ETH,1984,39374348.0
ETH,1985,40652141.0
ETH,1986,41965693.0
ETH,1987,43329231.0
ETH,1988,44757203.0
ETH,1989,46272299.0
ETH,1990,47887865.0
ETH,1991,49609969.0
ETH,1992,51423585.0
ETH,1993,53295566.0
ETH,1994,55180998.0
ETH,1995,57047908.0
ETH,1996,58883530.0
ETH,1997,60697443.0
ETH,1998,62507724.0
ETH,1999,64343013.0
ETH,2000,66224804.0
ETH,2001,68159423.0
ETH,2002,70142091.0
ETH,2003,72170584.0
ETH,2004,74239505.0
ETH,2005,76346311.0
ETH,2006,78489206.0
ETH,2007,80674348.0
ETH,2008,82916235.0
ETH,2009,85233913.0
ETH,2010,87639964.0
ETH,2011,90139927.0
ETH,2012,92726971.0
ETH,2013,95385785.0
ETH,2014,98094253.0
ETH,2015,100835458.0
ETH,2016,103603501.0
ETH,2017,106400024.0
ETH,2018,109224559.0
EUU,1960,356906076.0
EUU,1961,359998418.0
EUU,1962,363200473.0
EUU,1963,366516491.0
EUU,1964,369850244.0
EUU,1965,373032732.0
EUU,1966,376039119.0
EUU,1967,378917977.0
EUU,1968,381605443.0
EUU,1969,384216975.0
EUU,1970,386322908.0
EUU,1971,388391969.0
EUU,1972,390994983.0
EUU,1973,393524737.0
EUU,1974,395949389.0
EUU,1975,398316577.0
EUU,1976,400473489.0
EUU,1977,402425490.0
EUU,1978,404271768.0
EUU,1979,406051885.0
EUU,1980,407875852.0
EUU,1981,409551932.0
EUU,1982,410895587.0
EUU,1983,411974420.0
EUU,1984,412931311.0
EUU,1985,413924483.0
EUU,1986,415076369.0
EUU,1987,416301856.0
EUU,1988,417653043.0
EUU,1989,419073156.0
EUU,1990,420477979.0
EUU,1991,421730525.0
EUU,1992,422963892.0
EUU,1993,424341130.0
EUU,1994,425399124.0
EUU,1995,426203343.0
EUU,1996,426896863.0
EUU,1997,427538058.0
EUU,1998,428109863.0
EUU,1999,428815493.0
EUU,2000,429328624.0
EUU,2001,429895628.0
EUU,2002,430881944.0
EUU,2003,432415939.0
EUU,2004,434040236.0
EUU,2005,435581949.0
EUU,2006,436998049.0
EUU,2007,438468400.0
EUU,2008,439876674.0
EUU,2009,440917800.0
EUU,2010,441532412.0
EUU,2011,440746976.0
EUU,2012,441395932.0
EUU,2013,442469471.0
EUU,2014,443576663.0
EUU,2015,444543759.0
EUU,2016,445485081.0
EUU,2017,446132239.0
EUU,2018,446786293.0
FCS,1960,174658134.0
FCS,1961,178611702.0
FCS,1962,182724039.0
FCS,1963,186993460.0
FCS,1964,191428676.0
FCS,1965,196036841.0
FCS,1966,200829540.0
FCS,1967,205811110.0
FCS,1968,210968809.0
FCS,1969,216287242.0
FCS,1970,221759427.0
FCS,1971,227361646.0
FCS,1972,233111868.0
FCS,1973,239081811.0
FCS,1974,245376113.0
FCS,1975,252055911.0
FCS,1976,259169700.0
FCS,1977,266666417.0
FCS,1978,274398155.0
FCS,1979,282158744.0
FCS,1980,289802066.0
FCS,1981,297288184.0
FCS,1982,304675651.0
FCS,1983,312053842.0
FCS,1984,319554132.0
FCS,1985,327284879.0
FCS,1986,335239402.0
FCS,1987,343415856.0
FCS,1988,351924856.0
FCS,1989,360897419.0
FCS,1990,372396241.0
FCS,1991,382637815.0
FCS,1992,393457409.0
FCS,1993,404641095.0
FCS,1994,415886665.0
FCS,1995,426987157.0
FCS,1996,437852730.0
FCS,1997,448573338.0
FCS,1998,459140396.0
FCS,1999,469945426.0
FCS,2000,481415091.0
FCS,2001,493531246.0
FCS,2002,506165557.0
FCS,2003,519241843.0
FCS,2004,532634908.0
FCS,2005,546253003.0
FCS,2006,560082826.0
FCS,2007,574141732.0
FCS,2008,588463731.0
FCS,2009,603084255.0
FCS,2010,618029522.0
FCS,2011,633349420.0
FCS,2012,649017914.0
FCS,2013,664910214.0
FCS,2014,680822851.0
FCS,2015,696655368.0
FCS,2016,712367454.0
FCS,2017,728015702.0
FCS,2018,743958386.0
FIN,1960,4429634.0
FIN,1961,4461005.0
FIN,1962,4491443.0
FIN,1963,4523309.0
FIN,1964,4548543.0
FIN,1965,4563732.0
FIN,1966,4580869.0
FIN,1967,4605744.0
FIN,1968,4626469.0
FIN,1969,4623785.0
FIN,1970,4606307.0
FIN,1971,4612124.0
FIN,1972,4639657.0
FIN,1973,4666081.0
FIN,1974,4690574.0
FIN,1975,4711440.0
FIN,1976,4725664.0
FIN,1977,4738902.0
FIN,1978,4752528.0
FIN,1979,4764690.0
FIN,1980,4779535.0
FIN,1981,4799964.0
FIN,1982,4826933.0
FIN,1983,4855787.0
FIN,1984,4881803.0
FIN,1985,4902206.0
FIN,1986,4918154.0
FIN,1987,4932123.0
FIN,1988,4946481.0
FIN,1989,4964371.0
FIN,1990,4986431.0
FIN,1991,5013740.0
FIN,1992,5041992.0
FIN,1993,5066447.0
FIN,1994,5088333.0
FIN,1995,5107790.0
FIN,1996,5124573.0
FIN,1997,5139835.0
FIN,1998,5153498.0
FIN,1999,5165474.0
FIN,2000,5176209.0
FIN,2001,5188008.0
FIN,2002,5200598.0
FIN,2003,5213014.0
FIN,2004,5228172.0
FIN,2005,5246096.0
FIN,2006,5266268.0
FIN,2007,5288720.0
FIN,2008,5313399.0
FIN,2009,5338871.0
FIN,2010,5363352.0
FIN,2011,5388272.0
FIN,2012,5413971.0
FIN,2013,5438972.0
FIN,2014,5461512.0
FIN,2015,5479531.0
FIN,2016,5495303.0
FIN,2017,5508214.0
FIN,2018,5515525.0
FJI,1960,393481.0
FJI,1961,407249.0
FJI,1962,421665.0
FJI,1963,436293.0
FJI,1964,450542.0
FJI,1965,463968.0
FJI,1966,476404.0
FJI,1967,487981.0
FJI,1968,498940.0
FJI,1969,509704.0
FJI,1970,520562.0
FJI,1971,531635.0
FJI,1972,542844.0
FJI,1973,554138.0
FJI,1974,565415.0
FJI,1975,576626.0
FJI,1976,587557.0
FJI,1977,598296.0
FJI,1978,609383.0
FJI,1979,621585.0
FJI,1980,635307.0
FJI,1981,651021.0
FJI,1982,668280.0
FJI,1983,685497.0
FJI,1984,700483.0
FJI,1985,711775.0
FJI,1986,718639.0
FJI,1987,721783.0
FJI,1988,722930.0
FJI,1989,724594.0
FJI,1990,728573.0
FJI,1991,735401.0
FJI,1992,744469.0
FJI,1993,754963.0
FJI,1994,765609.0
FJI,1995,775425.0
FJI,1996,784386.0
FJI,1997,792736.0
FJI,1998,800157.0
FJI,1999,806303.0
FJI,2000,811006.0
FJI,2001,813925.0
FJI,2002,815257.0
FJI,2003,816076.0
FJI,2004,817860.0
FJI,2005,821604.0
FJI,2006,827870.0
FJI,2007,836190.0
FJI,2008,845361.0
FJI,2009,853637.0
FJI,2010,859818.0
FJI,2011,863449.0
FJI,2012,865069.0
FJI,2013,865608.0
FJI,2014,866453.0
FJI,2015,868627.0
FJI,2016,872399.0
FJI,2017,877459.0
FJI,2018,883483.0
FRA,1960,46621669.0
FRA,1961,47240543.0
FRA,1962,47904877.0
FRA,1963,48582611.0
FRA,1964,49230595.0
FRA,1965,49818028.0
FRA,1966,50330262.0
FRA,1967,50775794.0
FRA,1968,51175508.0
FRA,1969,51561836.0
FRA,1970,51957738.0
FRA,1971,52371342.0
FRA,1972,52793138.0
FRA,1973,53207734.0
FRA,1974,53592233.0
FRA,1975,53931390.0
FRA,1976,54220022.0
FRA,1977,54467702.0
FRA,1978,54691851.0
FRA,1979,54917118.0
FRA,1980,55161527.0
FRA,1981,55430296.0
FRA,1982,55718933.0
FRA,1983,56023770.0
FRA,1984,56337666.0
FRA,1985,56654696.0
FRA,1986,56976123.0
FRA,1987,57302663.0
FRA,1988,57627105.0
FRA,1989,57940212.0
FRA,1990,58235697.0
FRA,1991,58559311.0
FRA,1992,58851217.0
FRA,1993,59106768.0
FRA,1994,59327192.0
FRA,1995,59541899.0
FRA,1996,59753100.0
FRA,1997,59964851.0
FRA,1998,60186288.0
FRA,1999,60496718.0
FRA,2000,60912500.0
FRA,2001,61357430.0
FRA,2002,61805267.0
FRA,2003,62244886.0
FRA,2004,62704895.0
FRA,2005,63179351.0
FRA,2006,63621381.0
FRA,2007,64016225.0
FRA,2008,64374984.0
FRA,2009,64707040.0
FRA,2010,65027507.0
FRA,2011,65342780.0
FRA,2012,65659809.0
FRA,2013,65998687.0
FRA,2014,66312067.0
FRA,2015,66548272.0
FRA,2016,66721256.0
FRA,2017,66865144.0
FRA,2018,66977107.0
FRO,1960,34615.0
FRO,1961,35076.0
FRO,1962,35524.0
FRO,1963,35969.0
FRO,1964,36406.0
FRO,1965,36847.0
FRO,1966,37278.0
FRO,1967,37705.0
FRO,1968,38124.0
FRO,1969,38570.0
FRO,1970,39009.0
FRO,1971,39458.0
FRO,1972,39925.0
FRO,1973,40387.0
FRO,1974,40850.0
FRO,1975,41299.0
FRO,1976,41722.0
FRO,1977,42134.0
FRO,1978,42538.0
FRO,1979,42936.0
FRO,1980,43337.0
FRO,1981,43725.0
FRO,1982,44108.0
FRO,1983,44488.0
FRO,1984,44891.0
FRO,1985,45330.0
FRO,1986,45818.0
FRO,1987,46349.0
FRO,1988,46830.0
FRO,1989,47166.0
FRO,1990,47274.0
FRO,1991,47120.0
FRO,1992,46739.0
FRO,1993,46266.0
FRO,1994,45856.0
FRO,1995,45625.0
FRO,1996,45615.0
FRO,1997,45796.0
FRO,1998,46096.0
FRO,1999,46436.0
FRO,2000,46735.0
FRO,2001,46997.0
FRO,2002,47233.0
FRO,2003,47432.0
FRO,2004,47600.0
FRO,2005,47722.0
FRO,2006,47792.0
FRO,2007,47825.0
FRO,2008,47820.0
FRO,2009,47808.0
FRO,2010,47814.0
FRO,2011,47823.0
FRO,2012,47843.0
FRO,2013,47892.0
FRO,2014,47960.0
FRO,2015,48051.0
FRO,2016,48173.0
FRO,2017,48331.0
FRO,2018,48497.0
FSM,1960,44514.0
FSM,1961,45932.0
FSM,1962,47367.0
FSM,1963,48855.0
FSM,1964,50468.0
FSM,1965,52227.0
FSM,1966,54192.0
FSM,1967,56307.0
FSM,1968,58388.0
FSM,1969,60145.0
FSM,1970,61417.0
FSM,1971,62082.0
FSM,1972,62279.0
FSM,1973,62270.0
FSM,1974,62455.0
FSM,1975,63128.0
FSM,1976,64361.0
FSM,1977,66082.0
FSM,1978,68194.0
FSM,1979,70517.0
FSM,1980,72930.0
FSM,1981,75423.0
FSM,1982,78012.0
FSM,1983,80629.0
FSM,1984,83195.0
FSM,1985,85640.0
FSM,1986,87905.0
FSM,1987,89979.0
FSM,1988,91985.0
FSM,1989,94057.0
FSM,1990,96301.0
FSM,1991,98770.0
FSM,1992,101389.0
FSM,1993,103915.0
FSM,1994,106030.0
FSM,1995,107529.0
FSM,1996,108321.0
FSM,1997,108480.0
FSM,1998,108208.0
FSM,1999,107781.0
FSM,2000,107402.0
FSM,2001,107173.0
FSM,2002,107030.0
FSM,2003,106901.0
FSM,2004,106625.0
FSM,2005,106129.0
FSM,2006,105371.0
FSM,2007,104444.0
FSM,2008,103543.0
FSM,2009,102975.0
FSM,2010,102911.0
FSM,2011,103450.0
FSM,2012,104506.0
FSM,2013,105926.0
FSM,2014,107446.0
FSM,2015,108895.0
FSM,2016,110215.0
FSM,2017,111459.0
FSM,2018,112640.0
GAB,1960,500928.0
GAB,1961,505799.0
GAB,1962,511287.0
GAB,1963,517580.0
GAB,1964,524895.0
GAB,1965,533361.0
GAB,1966,543112.0
GAB,1967,554059.0
GAB,1968,565766.0
GAB,1969,577646.0
GAB,1970,589314.0
GAB,1971,600613.0
GAB,1972,611704.0
GAB,1973,622920.0
GAB,1974,634742.0
GAB,1975,647536.0
GAB,1976,661402.0
GAB,1977,676255.0
GAB,1978,692077.0
GAB,1979,708788.0
GAB,1980,726328.0
GAB,1981,744696.0
GAB,1982,763930.0
GAB,1983,784061.0
GAB,1984,805115.0
GAB,1985,827108.0
GAB,1986,850048.0
GAB,1987,873867.0
GAB,1988,898469.0
GAB,1989,923711.0
GAB,1990,949488.0
GAB,1991,975783.0
GAB,1992,1002579.0
GAB,1993,1029778.0
GAB,1994,1057255.0
GAB,1995,1084946.0
GAB,1996,1112955.0
GAB,1997,1141338.0
GAB,1998,1170061.0
GAB,1999,1199052.0
GAB,2000,1228360.0
GAB,2001,1258003.0
GAB,2002,1288315.0
GAB,2003,1319953.0
GAB,2004,1353795.0
GAB,2005,1390549.0
GAB,2006,1430152.0
GAB,2007,1472575.0
GAB,2008,1518540.0
GAB,2009,1568928.0
GAB,2010,1624140.0
GAB,2011,1684635.0
GAB,2012,1749682.0
GAB,2013,1817071.0
GAB,2014,1883800.0
GAB,2015,1947686.0
GAB,2016,2007873.0
GAB,2017,2064823.0
GAB,2018,2119275.0
GBR,1960,52400000.0
GBR,1961,52800000.0
GBR,1962,53250000.0
GBR,1963,53650000.0
GBR,1964,54000000.0
GBR,1965,54348050.0
GBR,1966,54648500.0
GBR,1967,54943600.0
GBR,1968,55211700.0
GBR,1969,55441750.0
GBR,1970,55663250.0
GBR,1971,55896223.0
GBR,1972,56086065.0
GBR,1973,56194527.0
GBR,1974,56229974.0
GBR,1975,56225800.0
GBR,1976,56211968.0
GBR,1977,56193492.0
GBR,1978,56196504.0
GBR,1979,56246951.0
GBR,1980,56314216.0
GBR,1981,56333829.0
GBR,1982,56313641.0
GBR,1983,56332848.0
GBR,1984,56422072.0
GBR,1985,56550268.0
GBR,1986,56681396.0
GBR,1987,56802050.0
GBR,1988,56928327.0
GBR,1989,57076711.0
GBR,1990,57247586.0
GBR,1991,57424897.0
GBR,1992,57580402.0
GBR,1993,57718614.0
GBR,1994,57865745.0
GBR,1995,58019030.0
GBR,1996,58166950.0
GBR,1997,58316954.0
GBR,1998,58487141.0
GBR,1999,58682466.0
GBR,2000,58892514.0
GBR,2001,59119673.0
GBR,2002,59370479.0
GBR,2003,59647577.0
GBR,2004,59987905.0
GBR,2005,60401206.0
GBR,2006,60846820.0
GBR,2007,61322463.0
GBR,2008,61806995.0
GBR,2009,62276270.0
GBR,2010,62766365.0
GBR,2011,63258810.0
GBR,2012,63700215.0
GBR,2013,64128273.0
GBR,2014,64602298.0
GBR,2015,65116219.0
GBR,2016,65611593.0
GBR,2017,66058859.0
GBR,2018,66460344.0
GEO,1960,3645600.0
GEO,1961,3703600.0
GEO,1962,3760300.0
GEO,1963,3816100.0
GEO,1964,3870300.0
GEO,1965,3921600.0
GEO,1966,3966700.0
GEO,1967,4005800.0
GEO,1968,4042300.0
GEO,1969,4080300.0
GEO,1970,4119900.0
GEO,1971,4163000.0
GEO,1972,4205300.0
GEO,1973,4242500.0
GEO,1974,4279500.0
GEO,1975,4311200.0
GEO,1976,4342400.0
GEO,1977,4372100.0
GEO,1978,4397700.0
GEO,1979,4430200.0
GEO,1980,4467700.0
GEO,1981,4504500.0
GEO,1982,4542800.0
GEO,1983,4582900.0
GEO,1984,4622200.0
GEO,1985,4662900.0
GEO,1986,4704500.0
GEO,1987,4743500.0
GEO,1988,4790700.0
GEO,1989,4803300.0
GEO,1990,4802000.0
GEO,1991,4835900.0
GEO,1992,4873500.0
GEO,1993,4911100.0
GEO,1994,4836076.0
GEO,1995,4657722.0
GEO,1996,4491699.0
GEO,1997,4349913.0
GEO,1998,4243607.0
GEO,1999,4157192.0
GEO,2000,4077131.0
GEO,2001,4014373.0
GEO,2002,3978515.0
GEO,2003,3951736.0
GEO,2004,3927340.0
GEO,2005,3902469.0
GEO,2006,3880347.0
GEO,2007,3860158.0
GEO,2008,3848449.0
GEO,2009,3814419.0
GEO,2010,3786695.0
GEO,2011,3756441.0
GEO,2012,3728874.0
GEO,2013,3717668.0
GEO,2014,3719414.0
GEO,2015,3725276.0
GEO,2016,3727505.0
GEO,2017,3728004.0
GEO,2018,3726549.0
GHA,1960,6635230.0
GHA,1961,6848295.0
GHA,1962,7071971.0
GHA,1963,7300116.0
GHA,1964,7524472.0
GHA,1965,7739473.0
GHA,1966,7941412.0
GHA,1967,8132803.0
GHA,1968,8321770.0
GHA,1969,8520015.0
GHA,1970,8735495.0
GHA,1971,8973244.0
GHA,1972,9229631.0
GHA,1973,9493556.0
GHA,1974,9749104.0
GHA,1975,9985946.0
GHA,1976,10199165.0
GHA,1977,10395452.0
GHA,1978,10590261.0
GHA,1979,10805314.0
GHA,1980,11056116.0
GHA,1981,11348289.0
GHA,1982,11676823.0
GHA,1983,12033575.0
GHA,1984,12405660.0
GHA,1985,12783613.0
GHA,1986,13164837.0
GHA,1987,13552021.0
GHA,1988,13947042.0
GHA,1989,14353410.0
GHA,1990,14773277.0
GHA,1991,15207367.0
GHA,1992,15653336.0
GHA,1993,16106765.0
GHA,1994,16561674.0
GHA,1995,17014057.0
GHA,1996,17462496.0
GHA,1997,17908985.0
GHA,1998,18357156.0
GHA,1999,18812359.0
GHA,2000,19278856.0
GHA,2001,19756928.0
GHA,2002,20246381.0
GHA,2003,20750299.0
GHA,2004,21272323.0
GHA,2005,21814642.0
GHA,2006,22379055.0
GHA,2007,22963946.0
GHA,2008,23563825.0
GHA,2009,24170940.0
GHA,2010,24779619.0
GHA,2011,25387710.0
GHA,2012,25996449.0
GHA,2013,26607642.0
GHA,2014,27224472.0
GHA,2015,27849205.0
GHA,2016,28481946.0
GHA,2017,29121471.0
GHA,2018,29767108.0
GIB,1960,23420.0
GIB,1961,23813.0
GIB,1962,24313.0
GIB,1963,24889.0
GIB,1964,25479.0
GIB,1965,26073.0
GIB,1966,26633.0
GIB,1967,27173.0
GIB,1968,27685.0
GIB,1969,28166.0
GIB,1970,28606.0
GIB,1971,29006.0
GIB,1972,29358.0
GIB,1973,29650.0
GIB,1974,29886.0
GIB,1975,30067.0
GIB,1976,30180.0
GIB,1977,30234.0
GIB,1978,30232.0
GIB,1979,30169.0
GIB,1980,30065.0
GIB,1981,29902.0
GIB,1982,29691.0
GIB,1983,29482.0
GIB,1984,29283.0
GIB,1985,29154.0
GIB,1986,29094.0
GIB,1987,29115.0
GIB,1988,29159.0
GIB,1989,29187.0
GIB,1990,29147.0
GIB,1991,29022.0
GIB,1992,28840.0
GIB,1993,28675.0
GIB,1994,28602.0
GIB,1995,28692.0
GIB,1996,28971.0
GIB,1997,29408.0
GIB,1998,29947.0
GIB,1999,30529.0
GIB,2000,31077.0
GIB,2001,31602.0
GIB,2002,32102.0
GIB,2003,32555.0
GIB,2004,32928.0
GIB,2005,33219.0
GIB,2006,33417.0
GIB,2007,33517.0
GIB,2008,33559.0
GIB,2009,33565.0
GIB,2010,33585.0
GIB,2011,33612.0
GIB,2012,33646.0
GIB,2013,33692.0
GIB,2014,33725.0
GIB,2015,33736.0
GIB,2016,33737.0
GIB,2017,33728.0
GIB,2018,33718.0
GIN,1960,3494162.0
GIN,1961,3552065.0
GIN,1962,3611429.0
GIN,1963,3672556.0
GIN,1964,3735916.0
GIN,1965,3801705.0
GIN,1966,3870203.0
GIN,1967,3941053.0
GIN,1968,4013055.0
GIN,1969,4084600.0
GIN,1970,4154605.0
GIN,1971,4223051.0
GIN,1972,4290534.0
GIN,1973,4357357.0
GIN,1974,4424030.0
GIN,1975,4491248.0
GIN,1976,4559242.0
GIN,1977,4628877.0
GIN,1978,4702376.0
GIN,1979,4782495.0
GIN,1980,4871435.0
GIN,1981,4969592.0
GIN,1982,5077082.0
GIN,1983,5195445.0
GIN,1984,5326362.0
GIN,1985,5470702.0
GIN,1986,5629418.0
GIN,1987,5801326.0
GIN,1988,5982486.0
GIN,1989,6167475.0
GIN,1990,6352283.0
GIN,1991,6534939.0
GIN,1992,6716038.0
GIN,1993,6897166.0
GIN,1994,7081116.0
GIN,1995,7269625.0
GIN,1996,7463782.0
GIN,1997,7662075.0
GIN,1998,7860781.0
GIN,1999,8054743.0
GIN,2000,8240730.0
GIN,2001,8417081.0
GIN,2002,8586074.0
GIN,2003,8753093.0
GIN,2004,8925743.0
GIN,2005,9109581.0
GIN,2006,9307425.0
GIN,2007,9518162.0
GIN,2008,9738792.0
GIN,2009,9964469.0
GIN,2010,10192176.0
GIN,2011,10420471.0
GIN,2012,10652029.0
GIN,2013,10892810.0
GIN,2014,11150977.0
GIN,2015,11432088.0
GIN,2016,11738441.0
GIN,2017,12067539.0
GIN,2018,12414318.0
GMB,1960,365047.0
GMB,1961,372445.0
GMB,1962,379894.0
GMB,1963,387641.0
GMB,1964,396011.0
GMB,1965,405259.0
GMB,1966,415478.0
GMB,1967,426629.0
GMB,1968,438603.0
GMB,1969,451228.0
GMB,1970,464410.0
GMB,1971,478116.0
GMB,1972,492426.0
GMB,1973,507432.0
GMB,1974,523251.0
GMB,1975,539979.0
GMB,1976,557805.0
GMB,1977,576757.0
GMB,1978,596536.0
GMB,1979,616768.0
GMB,1980,637246.0
GMB,1981,657579.0
GMB,1982,678113.0
GMB,1983,700199.0
GMB,1984,725694.0
GMB,1985,755787.0
GMB,1986,791147.0
GMB,1987,831023.0
GMB,1988,873444.0
GMB,1989,915635.0
GMB,1990,955593.0
GMB,1991,992673.0
GMB,1992,1027475.0
GMB,1993,1060862.0
GMB,1994,1094212.0
GMB,1995,1128575.0
GMB,1996,1164091.0
GMB,1997,1200526.0
GMB,1998,1238125.0
GMB,1999,1277133.0
GMB,2000,1317703.0
GMB,2001,1360074.0
GMB,2002,1404261.0
GMB,2003,1449925.0
GMB,2004,1496527.0
GMB,2005,1543741.0
GMB,2006,1591445.0
GMB,2007,1639848.0
GMB,2008,1689285.0
GMB,2009,1740279.0
GMB,2010,1793196.0
GMB,2011,1848147.0
GMB,2012,1905011.0
GMB,2013,1963711.0
GMB,2014,2024042.0
GMB,2015,2085860.0
GMB,2016,2149139.0
GMB,2017,2213894.0
GMB,2018,2280102.0
GNB,1960,616136.0
GNB,1961,622761.0
GNB,1962,628883.0
GNB,1963,635011.0
GNB,1964,641812.0
GNB,1965,649790.0
GNB,1966,658994.0
GNB,1967,669237.0
GNB,1968,680432.0
GNB,1969,692407.0
GNB,1970,704939.0
GNB,1971,718364.0
GNB,1972,732523.0
GNB,1973,746173.0
GNB,1974,757674.0
GNB,1975,765989.0
GNB,1976,770421.0
GNB,1977,771737.0
GNB,1978,772142.0
GNB,1979,774726.0
GNB,1980,781677.0
GNB,1981,793806.0
GNB,1982,810405.0
GNB,1983,830207.0
GNB,1984,851276.0
GNB,1985,872163.0
GNB,1986,892522.0
GNB,1987,912754.0
GNB,1988,933045.0
GNB,1989,953790.0
GNB,1990,975261.0
GNB,1991,997522.0
GNB,1992,1020350.0
GNB,1993,1043423.0
GNB,1994,1066346.0
GNB,1995,1088854.0
GNB,1996,1110833.0
GNB,1997,1132510.0
GNB,1998,1154371.0
GNB,1999,1177131.0
GNB,2000,1201301.0
GNB,2001,1227106.0
GNB,2002,1254453.0
GNB,2003,1283305.0
GNB,2004,1313492.0
GNB,2005,1344930.0
GNB,2006,1377581.0
GNB,2007,1411543.0
GNB,2008,1446936.0
GNB,2009,1483921.0
GNB,2010,1522599.0
GNB,2011,1562989.0
GNB,2012,1604979.0
GNB,2013,1648257.0
GNB,2014,1692439.0
GNB,2015,1737202.0
GNB,2016,1782437.0
GNB,2017,1828146.0
GNB,2018,1874309.0
GNQ,1960,255333.0
GNQ,1961,258791.0
GNQ,1962,262219.0
GNQ,1963,266000.0
GNQ,1964,270618.0
GNQ,1965,276300.0
GNQ,1966,283506.0
GNQ,1967,291790.0
GNQ,1968,299413.0
GNQ,1969,304000.0
GNQ,1970,303982.0
GNQ,1971,298846.0
GNQ,1972,289501.0
GNQ,1973,277646.0
GNQ,1974,265771.0
GNQ,1975,255800.0
GNQ,1976,247962.0
GNQ,1977,242156.0
GNQ,1978,239678.0
GNQ,1979,241980.0
GNQ,1980,249929.0
GNQ,1981,264374.0
GNQ,1982,284630.0
GNQ,1983,308206.0
GNQ,1984,331552.0
GNQ,1985,352118.0
GNQ,1986,369023.0
GNQ,1987,382981.0
GNQ,1988,394961.0
GNQ,1989,406620.0
GNQ,1990,419188.0
GNQ,1991,432853.0
GNQ,1992,447266.0
GNQ,1993,462637.0
GNQ,1994,479098.0
GNQ,1995,496768.0
GNQ,1996,515853.0
GNQ,1997,536460.0
GNQ,1998,558492.0
GNQ,1999,581770.0
GNQ,2000,606181.0
GNQ,2001,631666.0
GNQ,2002,658384.0
GNQ,2003,686664.0
GNQ,2004,716949.0
GNQ,2005,749535.0
GNQ,2006,784496.0
GNQ,2007,821687.0
GNQ,2008,860840.0
GNQ,2009,901599.0
GNQ,2010,943639.0
GNQ,2011,986853.0
GNQ,2012,1031191.0
GNQ,2013,1076413.0
GNQ,2014,1122276.0
GNQ,2015,1168568.0
GNQ,2016,1215179.0
GNQ,2017,1262001.0
GNQ,2018,1308974.0
GRC,1960,8331725.0
GRC,1961,8398050.0
GRC,1962,8448233.0
GRC,1963,8479625.0
GRC,1964,8510429.0
GRC,1965,8550333.0
GRC,1966,8613651.0
GRC,1967,8684088.0
GRC,1968,8740765.0
GRC,1969,8772764.0
GRC,1970,8792806.0
GRC,1971,8831036.0
GRC,1972,8888628.0
GRC,1973,8929086.0
GRC,1974,8962022.0
GRC,1975,9046541.0
GRC,1976,9188150.0
GRC,1977,9308479.0
GRC,1978,9429959.0
GRC,1979,9548258.0
GRC,1980,9642505.0
GRC,1981,9729350.0
GRC,1982,9789513.0
GRC,1983,9846627.0
GRC,1984,9895801.0
GRC,1985,9934300.0
GRC,1986,9967213.0
GRC,1987,10000595.0
GRC,1988,10036983.0
GRC,1989,10089498.0
GRC,1990,10196792.0
GRC,1991,10319927.0
GRC,1992,10399061.0
GRC,1993,10460415.0
GRC,1994,10512922.0
GRC,1995,10562153.0
GRC,1996,10608800.0
GRC,1997,10661259.0
GRC,1998,10720509.0
GRC,1999,10761698.0
GRC,2000,10805808.0
GRC,2001,10862132.0
GRC,2002,10902022.0
GRC,2003,10928070.0
GRC,2004,10955141.0
GRC,2005,10987314.0
GRC,2006,11020362.0
GRC,2007,11048473.0
GRC,2008,11077841.0
GRC,2009,11107017.0
GRC,2010,11121341.0
GRC,2011,11104899.0
GRC,2012,11045011.0
GRC,2013,10965211.0
GRC,2014,10892413.0
GRC,2015,10820883.0
GRC,2016,10775971.0
GRC,2017,10754679.0
GRC,2018,10731726.0
GRD,1960,89932.0
GRD,1961,91327.0
GRD,1962,92484.0
GRD,1963,93413.0
GRD,1964,94123.0
GRD,1965,94636.0
GRD,1966,94934.0
GRD,1967,95020.0
GRD,1968,94927.0
GRD,1969,94728.0
GRD,1970,94475.0
GRD,1971,94221.0
GRD,1972,93983.0
GRD,1973,93669.0
GRD,1974,93191.0
GRD,1975,92494.0
GRD,1976,91475.0
GRD,1977,90227.0
GRD,1978,89101.0
GRD,1979,88600.0
GRD,1980,89032.0
GRD,1981,90607.0
GRD,1982,93122.0
GRD,1983,96019.0
GRD,1984,98477.0
GRD,1985,99946.0
GRD,1986,100191.0
GRD,1987,99436.0
GRD,1988,98120.0
GRD,1989,96924.0
GRD,1990,96331.0
GRD,1991,96460.0
GRD,1992,97165.0
GRD,1993,98230.0
